date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2022-01-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3150,27.79
2022-01-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000,8.82
2022-01-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1339,11.81
2022-01-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3189,28.13
2022-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3420,30.17
2022-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2500,22.06
2022-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4410,38.91
2022-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,780,6.88
2022-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560,22.58
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3094,27.3
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1656,14.61
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,6581,58.06
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,5850,51.61
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,6600,58.23
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,8156,71.95
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3544,31.27
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1344,11.86
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,959,8.46
2022-01-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,1760,15.53
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3177,28.03
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1928,17.01
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6958,61.39
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,9450,83.37
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,8290.5,73.14
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,9780,86.28
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,9554,84.29
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1970,17.38
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,932,8.22
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3198,28.21
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2997,26.44
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2108,18.6
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6500,57.34
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,7200,63.52
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,7200,63.52
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,8100,71.46
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1449,12.78
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1250,11.03
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,975,8.6
2022-01-15,Nairobi,Nairobi,Kitengela (Kajiado),5697,-1.29,36.86,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2400,21.17
2022-01-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1633,14.41
2022-01-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3918,34.57
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3510,30.97
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2256,19.9
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5500,48.52
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,6750,59.55
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6660,58.76
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,8201,72.35
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,5231,46.15
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2520,22.23
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1644,14.5
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1170,10.32
2022-01-15,North Eastern,Garissa,Garissa town (Garissa),3356,-0.46,39.64,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2237,19.74
2022-01-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3960,34.94
2022-01-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2173,19.17
2022-01-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6233,54.99
2022-01-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6750,59.55
2022-01-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,9698,85.56
2022-01-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,5456,48.13
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3699,32.63
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2313,20.41
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,7780,68.64
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,12121,106.93
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,10859.5,95.81
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,11196,98.77
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,11997,105.84
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1527,13.47
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1200,10.59
2022-01-15,Nyanza,Kisumu,Kibuye (Kisumu),5671,-0.09,34.77,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,4790,42.26
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3000,26.47
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,4000,35.29
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5000,44.11
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,8250,72.78
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,8437.5,74.44
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,10913,96.28
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,8100,71.46
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4331,38.21
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1656,14.61
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,650,5.73
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3200,28.23
2022-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2145,18.92
2022-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,8166,72.04
2022-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2453,21.64
2022-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1000,8.82
2022-01-15,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),5664,-2.1,36.79,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,477,4.21
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3072,27.1
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2833,24.99
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,4667,41.17
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,4500,39.7
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,5400,47.64
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6300,55.58
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,6360,56.11
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,9000,79.4
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3780,33.35
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1380,12.17
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1040,9.18
2022-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2997,26.44
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,32.7,0.29
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1698,14.98
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,3600,31.76
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,5702.5,50.31
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,5787,51.05
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,5301,46.77
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,899,7.93
2022-01-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,5866,51.75
2022-01-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,1583,13.97
2022-01-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1595,14.07
2022-01-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,8001,70.59
2022-01-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4618,40.74
2022-01-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,3112,27.45
2022-01-15,Rift Valley,West Pokot,Lomut (West Pokot),5896,1.44,35.57,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3200,28.23
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2898,25.57
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1335,11.78
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,5000,44.11
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6498,57.33
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,7251,63.97
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,10100,89.1
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2167,19.12
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1108,9.78
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,845,7.45
2022-01-15,Rift Valley,West Pokot,Makutano (West Pokot),5897,1.25,35.08,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2765,24.39
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3352.5,29.52
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,6500,57.24
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,8001,70.46
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,6003,52.87
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,7002,61.66
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,8001,70.46
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,7704,67.85
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1275.75,11.24
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,843.75,7.43
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,885.62,7.8
2022-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2880,25.36
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2116.25,18.64
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2116.25,18.64
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,7500,66.05
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,7425,65.39
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,6300,55.48
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,7200,63.41
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,6975,61.43
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1218.75,10.73
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1244.75,10.96
2022-02-15,Eastern,Machakos,Tala Centre Market (Machakos),5665,-1.27,37.32,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3747.2,33
2022-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3330,29.33
2022-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2500,22.02
2022-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,7200,63.41
2022-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4200,36.99
2022-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,780,6.87
2022-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560,22.55
2022-02-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2306.25,20.31
2022-02-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1437.5,12.66
2022-02-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,cereals and tubers,Sorghum (white),135,90 KG,actual,Wholesale,KES,6075,53.5
2022-02-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,6975,61.43
