date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1986-10-21,1,51325,KE019,427.0,42.686184,52.245045,83.166275,118.342155,165.23186,216.79727,83.30186,71.48106,76.75111,final
1986-11-01,1,51325,KE019,427.0,49.901638,58.538406,109.660416,148.12013,205.41452,258.2328,86.40701,74.88265,79.93477,final
1986-11-11,1,51325,KE019,427.0,57.97424,57.211945,150.56206,167.99539,243.99065,298.116,101.22532,89.92266,82.143684,final
1986-11-21,1,51325,KE019,427.0,66.763466,47.440826,174.63934,163.19118,298.67682,323.0964,136.84656,106.80663,92.55719,final
1986-12-01,1,51325,KE019,427.0,57.07026,27.59883,181.80795,132.2516,342.30914,336.12155,190.40639,136.1062,101.8139,final
1986-12-11,1,51325,KE019,427.0,25.039812,25.58228,148.87354,100.62193,347.459,348.41522,98.226204,145.68332,99.72944,final
1986-12-21,1,51325,KE019,427.0,10.489461,25.932163,92.59953,79.11327,350.40518,360.6466,50.075584,116.03345,97.1991,final
1987-01-01,1,51325,KE019,427.0,18.149883,15.759407,53.679157,66.389694,345.14755,346.43607,111.51515,82.19556,99.63336,final
1987-01-11,1,51325,KE019,427.0,6.351288,19.29477,34.99063,62.209213,334.42624,328.69415,46.723175,59.50171,101.71777,final
1987-01-21,1,51325,KE019,427.0,9.386416,16.265417,33.88759,51.319595,301.12646,292.37277,67.6517,69.04806,102.94367,final
1987-02-01,1,51325,KE019,427.0,4.9648714,12.719282,20.702576,48.27947,256.18967,245.9968,56.237442,48.24105,104.06096,final
1987-02-11,1,51325,KE019,427.0,8.723654,18.768618,23.074942,47.75332,206.9391,206.9961,57.73854,53.219288,99.97312,final
1987-02-21,1,51325,KE019,427.0,6.0140514,11.827791,19.702576,43.315693,146.1897,171.64575,65.45155,51.12744,85.5892,final
1987-03-01,1,51325,KE019,427.0,6.208431,29.22014,20.946136,59.81655,95.32787,174.48572,32.753902,40.03011,55.897415,final
1987-03-11,1,51325,KE019,427.0,30.80562,28.629663,43.028103,69.6776,101.09367,179.64012,106.470345,64.313934,57.459705,final
1987-03-21,1,51325,KE019,427.0,5.5995317,41.624825,42.613583,99.47463,96.20375,194.10991,22.733665,45.574303,50.828083,final
1987-04-01,1,51325,KE019,427.0,81.13349,73.95238,117.53864,144.20686,159.18735,252.30289,109.095505,82.12668,63.81092,final
1987-04-11,1,51325,KE019,427.0,64.358315,71.15941,151.09134,186.73662,217.19437,304.16754,91.06992,81.40925,71.86859,final
1987-04-21,1,51325,KE019,427.0,39.494144,84.53724,184.98595,229.64902,247.3021,372.43936,49.69345,80.96601,66.845726,final
1987-05-01,1,51325,KE019,427.0,71.37237,68.00289,175.22482,223.69952,313.7096,427.72296,104.61553,78.80419,73.652115,final
1987-05-11,1,51325,KE019,427.0,37.735363,59.47049,148.60188,212.01062,342.7213,468.42484,66.286705,70.780815,73.44805,final
1987-05-21,1,51325,KE019,427.0,50.580795,44.92303,159.68852,172.39641,387.28802,501.52005,111.33298,92.83645,77.44768,final
1987-06-01,1,51325,KE019,427.0,89.5363,23.011553,177.85246,127.405075,470.6159,495.3115,337.4904,138.10078,95.06396,final
1987-06-11,1,51325,KE019,427.0,10.997658,17.591335,151.11475,85.52592,450.80795,484.27316,70.81325,172.4531,93.16022,final
1987-06-21,1,51325,KE019,427.0,21.290398,15.58993,121.824356,56.192818,466.4988,458.23825,127.685715,207.25368,101.78322,final
1987-07-01,1,51325,KE019,427.0,8.718969,15.420843,41.007027,48.602108,394.0843,399.70673,67.18121,85.83063,98.61074,final
1987-07-11,1,51325,KE019,427.0,7.5433254,15.31413,37.552692,46.3249,337.26935,343.86145,61.746807,82.90848,98.1104,final
1987-07-21,1,51325,KE019,427.0,9.081967,20.081108,25.344261,50.816082,306.85715,279.4053,56.145714,54.36473,109.65237,final
1987-08-01,1,51325,KE019,427.0,23.058548,17.102888,39.68384,52.498127,258.54333,228.50531,126.94516,77.71356,112.86396,final
1987-08-11,1,51325,KE019,427.0,20.447308,17.328728,52.587822,54.512726,241.25526,186.36354,113.96667,96.76556,128.68452,final
1987-08-21,1,51325,KE019,427.0,16.552692,22.460423,60.058548,56.892036,207.22716,163.90094,78.48638,105.11619,125.65185,final
1987-09-01,1,51325,KE019,427.0,5.791569,14.573692,42.79157,54.362843,123.482445,155.46307,55.133026,80.507545,80.06979,final
1987-09-11,1,51325,KE019,427.0,6.3629975,13.288603,28.707258,50.322716,118.84778,151.16034,62.131577,60.92843,79.30809,final
1987-09-21,1,51325,KE019,427.0,11.355972,13.700781,23.51054,41.563076,108.913345,149.2712,87.46144,61.22993,73.83967,final
1987-10-01,1,51325,KE019,427.0,16.358315,28.760422,34.077286,55.749805,116.5527,162.61076,63.26436,64.32496,72.52081,final
1987-10-11,1,51325,KE019,427.0,10.266979,37.33669,37.981266,79.79789,119.27635,184.63333,36.06087,50.686718,65.53508,final
1987-10-21,1,51325,KE019,427.0,14.967213,52.245045,41.592506,118.342155,125.16159,216.79727,34.88025,37.775005,58.68494,final
1987-11-01,1,51325,KE019,427.0,58.4637,58.538406,83.69789,148.12013,160.56674,258.2328,99.88242,57.926994,62.89746,final
1987-11-11,1,51325,KE019,427.0,60.18033,57.211945,133.61124,167.99539,200.29976,298.116,104.7714,80.12424,67.72977,final
1987-11-21,1,51325,KE019,427.0,37.459015,47.440826,156.10304,163.19118,221.20609,323.0964,80.965576,95.78567,68.94501,final
1987-12-01,1,51325,KE019,427.0,15.969555,27.59883,113.6089,132.2516,231.38408,336.12155,64.326096,86.41713,69.29614,final
1987-12-11,1,51325,KE019,427.0,6.234192,25.58228,59.66276,100.62193,231.25526,348.41522,36.734318,61.220963,66.849205,final
1987-12-21,1,51325,KE019,427.0,5.6885247,25.932163,27.892271,79.11327,225.58783,360.6466,34.554726,39.104736,63.06303,final
1988-01-01,1,51325,KE019,427.0,20.555035,15.759407,32.477753,66.389694,229.78455,346.43607,123.10098,52.49743,66.80719,final
1988-01-11,1,51325,KE019,427.0,20.71897,19.29477,46.96253,62.209213,240.23653,328.69415,105.86217,77.31459,73.49141,final
1988-01-21,1,51325,KE019,427.0,10.594848,16.265417,51.86885,51.319595,235.86417,292.37277,73.33431,100.97525,80.99738,final
1988-02-01,1,51325,KE019,427.0,7.0398126,12.719282,38.35363,48.27947,184.44028,245.9968,67.94752,81.37023,75.47518,final
1988-02-11,1,51325,KE019,427.0,6.1943793,18.768618,23.82904,47.75332,130.45433,206.9961,47.09731,54.64877,63.89473,final
1988-02-21,1,51325,KE019,427.0,6.5175643,11.827791,19.751757,43.315693,99.51288,171.64575,68.44371,51.229225,59.165237,final
1988-03-01,1,51325,KE019,427.0,17.06089,29.22014,29.772835,59.81655,100.60422,174.48572,64.46757,53.64808,58.837116,final
1988-03-11,1,51325,KE019,427.0,28.348946,28.629663,51.9274,69.6776,122.71897,179.64012,99.165276,76.23089,69.17184,final
1988-03-21,1,51325,KE019,427.0,84.025764,41.624825,129.43561,99.47463,201.05621,194.10991,190.9407,128.67775,103.488686,final
1988-04-01,1,51325,KE019,427.0,66.16393,73.95238,178.53864,144.20686,246.6651,252.30289,90.13526,123.009514,97.80889,final
1988-04-11,1,51325,KE019,427.0,111.16393,71.15941,261.35364,186.73662,337.11008,304.16754,152.52736,138.91643,110.655235,final
1988-04-21,1,51325,KE019,427.0,177.22717,84.53724,354.55505,229.64902,503.7424,372.43936,203.5211,153.23102,134.78784,final
1988-05-01,1,51325,KE019,427.0,63.311474,68.00289,351.70258,223.69952,560.0141,427.72296,93.57366,155.96997,130.57178,final
1988-05-11,1,51325,KE019,427.0,38.69087,59.47049,279.22952,212.01062,592.51056,468.42484,67.76879,130.97493,126.21023,final
1988-05-21,1,51325,KE019,427.0,40.941452,44.92303,142.94379,172.39641,626.93445,501.52005,92.02457,83.397285,124.76001,final
1988-06-01,1,51325,KE019,427.0,18.73302,23.011553,98.36534,127.405075,628.60657,495.3115,84.72583,78.067505,126.64242,final
1988-06-11,1,51325,KE019,427.0,41.52693,17.591335,101.2014,85.52592,641.78455,484.27316,205.95033,117.31602,132.19293,final
1988-06-21,1,51325,KE019,427.0,18.124123,15.58993,78.38408,56.192818,575.88293,458.23825,112.30793,136.2645,125.39616,final
1988-07-01,1,51325,KE019,427.0,12.4262295,15.420843,72.077286,48.602108,522.1452,399.70673,85.3355,143.79526,130.25363,final
1988-07-11,1,51325,KE019,427.0,16.477753,15.31413,47.028107,46.3249,427.459,343.86145,105.72815,101.37011,123.962975,final
1988-07-21,1,51325,KE019,427.0,18.597189,20.081108,47.50117,50.816082,268.829,279.4053,94.08352,94.06101,96.28126,final
1988-08-01,1,51325,KE019,427.0,24.864168,17.102888,59.93911,52.498127,230.38171,228.50531,135.11432,112.94127,100.80358,final
1988-08-11,1,51325,KE019,427.0,10.847775,17.328728,54.30913,54.512726,202.53864,186.36354,70.97482,99.6579,108.452545,final
1988-08-21,1,51325,KE019,427.0,26.161592,22.460423,61.873535,56.892036,187.75879,163.90094,113.478195,108.04869,114.12535,final
1988-09-01,1,51325,KE019,427.0,22.210773,14.573692,59.220142,54.362843,191.23654,155.46307,139.01707,108.18238,122.29389,final
1988-09-11,1,51325,KE019,427.0,25.688524,13.288603,74.06089,50.322716,175.39813,151.16034,167.80136,142.90855,115.521095,final
1988-09-21,1,51325,KE019,427.0,16.323185,13.700781,64.22249,41.563076,173.59718,149.2712,114.02297,148.66391,115.768326,final
1988-10-01,1,51325,KE019,427.0,26.370024,28.760422,68.38174,55.749805,187.54099,162.61076,92.919525,120.793365,114.87387,final
1988-10-11,1,51325,KE019,427.0,12.077283,37.33669,54.77049,79.79789,183.14052,184.63333,40.336838,70.48582,99.21279,final
1988-10-21,1,51325,KE019,427.0,50.531616,52.245045,88.97893,118.342155,215.07494,216.79727,97.00685,76.19368,99.223465,final
1988-11-01,1,51325,KE019,427.0,59.384075,58.538406,121.99297,148.12013,249.59486,258.2328,101.33096,82.93682,96.71852,final
1988-11-11,1,51325,KE019,427.0,60.637,57.211945,170.5527,167.99539,299.3841,298.116,105.50546,101.47826,100.41835,final
1988-11-21,1,51325,KE019,427.0,33.40515,47.440826,153.42622,163.19118,306.62766,323.0964,73.235214,94.19413,94.980515,final
1988-12-01,1,51325,KE019,427.0,20.459017,27.59883,114.50117,132.2516,304.8759,336.12155,78.097946,87.06723,90.84032,final
1988-12-11,1,51325,KE019,427.0,18.48712,25.58228,72.35129,100.62193,297.67447,348.41522,76.79977,73.234116,85.64274,final
1988-12-21,1,51325,KE019,427.0,49.906322,25.932163,88.85246,79.11327,331.2576,360.6466,177.5056,111.57866,91.962456,final
1989-01-01,1,51325,KE019,427.0,33.430912,15.759407,101.824356,66.389694,338.31848,346.43607,185.12529,149.63554,97.69016,final
1989-01-11,1,51325,KE019,427.0,34.941452,19.29477,118.27869,62.209213,361.18268,328.69415,164.4035,183.42528,109.736015,final
1989-01-21,1,51325,KE019,427.0,22.522247,16.265417,90.89461,51.319595,333.1733,292.37277,129.42256,170.26865,113.72034,final
1989-02-01,1,51325,KE019,427.0,32.430912,12.719282,89.89461,48.27947,306.22012,245.9968,211.24396,178.10727,123.99366,final
1989-02-11,1,51325,KE019,427.0,5.030445,18.768618,59.983604,47.75332,250.61357,206.9961,42.20037,123.183914,120.57466,final
1989-02-21,1,51325,KE019,427.0,7.6580796,11.827791,45.11944,43.315693,224.8665,171.64575,75.221275,103.73325,130.12851,final
1989-03-01,1,51325,KE019,427.0,7.9508195,29.22014,20.639343,59.81655,212.3583,174.48572,37.845604,39.55678,121.10062,final
1989-03-11,1,51325,KE019,427.0,47.295082,28.629663,62.90398,69.6776,241.16626,179.64012,155.50284,90.92951,133.32219,final
1989-03-21,1,51325,KE019,427.0,47.6089,41.624825,102.8548,99.47463,238.86885,194.10991,112.834526,103.23539,122.47951,final
1989-04-01,1,51325,KE019,427.0,137.1288,73.95238,232.03278,144.20686,342.56674,252.30289,180.01839,158.86185,135.08078,final
1989-04-11,1,51325,KE019,427.0,31.339579,71.15941,216.07729,186.73662,338.96487,304.16754,47.715153,115.30259,111.25517,final
1989-04-21,1,51325,KE019,427.0,81.33958,84.53724,249.80795,229.64902,397.78217,372.43936,96.42868,108.5911,106.7144,final
1989-05-01,1,51325,KE019,427.0,50.19672,68.00289,162.87587,223.69952,415.54797,427.72296,75.60895,73.40456,97.186424,final
1989-05-11,1,51325,KE019,427.0,90.86651,59.47049,222.4028,212.01062,501.38406,468.42484,148.69829,104.788795,106.96187,final
1989-05-21,1,51325,KE019,427.0,31.377048,44.92303,172.44028,172.39641,525.103,501.52005,72.866264,100.02473,104.65588,final
1989-06-01,1,51325,KE019,427.0,16.976582,23.011553,139.22014,127.405075,534.1288,495.3115,78.45542,108.92342,107.75863,final
1989-06-11,1,51325,KE019,427.0,9.721312,17.591335,58.074944,85.52592,496.55505,484.27316,65.16353,69.67612,102.51024,final
1989-06-21,1,51325,KE019,427.0,6.651054,15.58993,33.348946,56.192818,455.5972,458.23825,56.586178,62.669033,99.42987,final
1989-07-01,1,51325,KE019,427.0,23.09836,15.420843,39.470726,48.602108,341.56674,399.70673,137.59648,82.96451,85.63405,final
1989-07-11,1,51325,KE019,427.0,30.735363,15.31413,60.48478,46.3249,340.96252,343.86145,175.91383,127.588715,99.16904,final
1989-07-21,1,51325,KE019,427.0,11.070257,20.081108,64.903984,50.816082,270.69318,279.4053,64.07316,125.23986,96.93672,final
1989-08-01,1,51325,KE019,427.0,17.442623,17.102888,59.24824,52.498127,237.9391,228.50531,101.53706,111.739716,104.04008,final
1989-08-11,1,51325,KE019,427.0,13.276346,17.328728,41.789227,54.512726,160.34895,186.36354,81.851265,78.620544,86.40567,final
1989-08-21,1,51325,KE019,427.0,33.189697,22.460423,63.90867,56.892036,162.16159,163.90094,139.07178,111.33688,98.97019,final
1989-09-01,1,51325,KE019,427.0,18.498829,14.573692,64.964874,54.362843,163.68382,155.46307,120.05312,117.85971,105.12314,final
1989-09-11,1,51325,KE019,427.0,13.611241,13.288603,65.29977,50.322716,167.57378,151.16034,101.764145,127.07216,110.510635,final
1989-09-21,1,51325,KE019,427.0,26.899298,13.700781,59.00937,41.563076,187.822,149.2712,170.57736,137.4681,124.98898,final
1989-10-01,1,51325,KE019,427.0,37.100704,28.760422,77.611244,55.749805,201.82436,162.61076,124.70432,135.98602,123.39563,final
1989-10-11,1,51325,KE019,427.0,16.775175,37.33669,80.77518,79.79789,187.86418,184.63333,51.433342,101.15249,101.703735,final
1989-10-21,1,51325,KE019,427.0,78.922714,52.245045,132.79858,118.342155,255.71664,216.79727,146.60258,111.72059,117.54727,final
1989-11-01,1,51325,KE019,427.0,33.28337,58.538406,128.98126,148.12013,271.55737,258.2328,60.252335,87.50075,105.0619,final
1989-11-11,1,51325,KE019,427.0,59.468384,57.211945,171.67447,167.99539,317.74942,298.116,103.627014,102.12669,106.4772,final
1989-11-21,1,51325,KE019,427.0,66.51054,47.440826,159.2623,163.19118,351.07025,323.0964,136.36424,97.66404,108.52611,final
1989-12-01,1,51325,KE019,427.0,38.70726,27.59883,164.68619,132.2516,371.2787,336.12155,134.07616,123.63148,110.306335,final
1989-12-11,1,51325,KE019,427.0,14.093677,25.58228,119.31147,100.62193,371.7611,348.41522,62.433796,117.69475,106.60579,final
1989-12-21,1,51325,KE019,427.0,64.0,25.932163,116.800934,79.11327,408.86182,360.6466,223.06879,144.80583,113.18629,final
1990-01-01,1,51325,KE019,427.0,48.81733,15.759407,126.911,66.389694,420.57843,346.43607,259.2431,184.77599,121.09697,final
1990-01-11,1,51325,KE019,427.0,4.903981,19.29477,117.72131,62.209213,408.70728,328.69415,40.7659,182.59596,123.97798,final
1990-01-21,1,51325,KE019,427.0,9.456675,16.265417,63.177986,51.319595,339.2412,292.37277,67.982086,121.055534,115.76084,final
1990-02-01,1,51325,KE019,427.0,10.943794,12.719282,25.304451,48.27947,316.90164,245.9968,89.97991,56.878292,128.2493,final
1990-02-11,1,51325,KE019,427.0,29.313818,18.768618,49.714287,47.75332,286.74704,206.9961,144.36607,103.71725,137.61906,final
1990-02-21,1,51325,KE019,427.0,38.512882,11.827791,78.77049,43.315693,258.7494,171.64575,258.5775,173.38155,149.30978,final
1990-03-01,1,51325,KE019,427.0,98.16862,29.22014,165.99532,59.81655,318.21075,174.48572,301.48508,263.81427,180.07602,final
1990-03-11,1,51325,KE019,427.0,75.1007,28.629663,211.7822,69.6776,379.2178,179.64012,238.18466,290.2908,208.09009,final
1990-03-21,1,51325,KE019,427.0,40.20843,41.624825,213.47775,99.47463,355.42624,194.10991,96.96215,209.12039,181.01874,final
1990-04-01,1,51325,KE019,427.0,141.10071,73.95238,256.40985,144.20686,447.70963,252.30289,185.04915,175.19962,175.94424,final
1990-04-11,1,51325,KE019,427.0,91.62529,71.15941,272.93445,186.73662,534.4309,304.16754,126.87243,144.95638,174.4785,final
1990-04-21,1,51325,KE019,427.0,57.899296,84.53724,290.6253,229.64902,582.87354,372.43936,70.24931,125.98617,155.75311,final
1990-05-01,1,51325,KE019,427.0,44.224823,68.00289,193.7494,223.69952,616.15454,427.72296,67.4286,86.90416,143.54555,final
1990-05-11,1,51325,KE019,427.0,67.995316,59.47049,170.11943,212.01062,654.836,468.42484,113.22284,80.69625,139.37503,final
1990-05-21,1,51325,KE019,427.0,50.857143,44.92303,163.07729,172.39641,667.1803,501.52005,111.88653,94.74673,132.70557,final
1990-06-01,1,51325,KE019,427.0,11.571428,23.011553,130.42389,127.405075,580.5831,495.3115,59.15926,102.27998,117.04371,final
1990-06-11,1,51325,KE019,427.0,9.5245905,17.591335,71.95316,85.52592,515.0071,484.27316,64.29275,85.006775,106.28154,final
1990-06-21,1,51325,KE019,427.0,10.201406,15.58993,31.297424,56.192818,485.00006,458.23825,73.82932,59.31648,105.77712,final
1990-07-01,1,51325,KE019,427.0,14.515223,15.420843,34.24122,48.602108,358.41455,399.70673,95.56521,73.20835,89.79701,final
1990-07-11,1,51325,KE019,427.0,11.770492,15.31413,36.48712,46.3249,278.5597,343.86145,82.55581,80.832344,81.28146,final
1990-07-21,1,51325,KE019,427.0,13.070257,20.081108,39.355972,50.816082,233.73068,279.4053,72.04728,79.46809,83.9403,final
1990-08-01,1,51325,KE019,427.0,9.903981,17.102888,34.744728,52.498127,199.40984,228.50531,67.43002,69.12352,87.539696,final
1990-08-11,1,51325,KE019,427.0,14.95082,17.328728,37.92506,54.512726,146.36534,186.36354,89.350464,72.12753,79.09832,final
1990-08-21,1,51325,KE019,427.0,11.15925,22.460423,36.014053,56.892036,106.66745,163.90094,58.845596,66.26709,66.11417,final
1990-09-01,1,51325,KE019,427.0,9.435597,14.573692,35.545666,54.362843,104.531624,155.46307,73.74999,68.30142,68.259705,final
1990-09-11,1,51325,KE019,427.0,18.96487,13.288603,39.55972,50.322716,113.97189,151.16034,131.03719,80.54507,76.18573,final
1990-09-21,1,51325,KE019,427.0,8.697892,13.700781,37.09836,41.563076,112.46838,149.2712,73.2477,90.41146,76.14408,final
1990-10-01,1,51325,KE019,427.0,14.948478,28.760422,42.61124,55.749805,112.901634,162.61076,59.088356,78.372665,70.342514,final
1990-10-11,1,51325,KE019,427.0,45.97424,37.33669,69.620605,79.79789,147.1054,184.63333,120.402054,87.998184,80.210266,final
1990-10-21,1,51325,KE019,427.0,59.613583,52.245045,120.5363,118.342155,193.64871,216.79727,112.87193,101.778915,89.563194,final
1990-11-01,1,51325,KE019,427.0,65.28337,58.538406,170.87119,148.12013,249.0281,258.2328,110.61558,114.85831,96.50322,final
1990-11-11,1,51325,KE019,427.0,52.32787,57.211945,177.22482,167.99539,286.40515,298.116,92.1493,105.33507,96.13651,final
1990-11-21,1,51325,KE019,427.0,24.299767,47.440826,141.91101,163.19118,299.5457,323.0964,55.87205,87.34763,92.82201,final
1990-12-01,1,51325,KE019,427.0,41.103043,27.59883,117.73068,132.2516,331.21313,336.12155,141.42545,89.42022,98.5611,final
1990-12-11,1,51325,KE019,427.0,35.374706,25.58228,100.77751,100.62193,347.62292,348.41522,132.01994,100.14729,99.77582,final
1990-12-21,1,51325,KE019,427.0,11.86651,25.932163,88.34426,79.11327,350.79156,360.6466,54.52742,110.974464,97.30476,final
1991-01-01,1,51325,KE019,427.0,12.75644,15.759407,59.997658,66.389694,348.59952,346.43607,85.534424,91.04627,100.61561,final
1991-01-11,1,51325,KE019,427.0,4.971897,19.29477,29.594849,62.209213,307.5972,328.69415,41.04545,51.473373,93.67776,final
1991-01-21,1,51325,KE019,427.0,12.559719,16.265417,30.288055,51.319595,260.54333,292.37277,82.574066,62.656796,89.296455,final
1991-02-01,1,51325,KE019,427.0,3.8922718,12.719282,21.423887,48.27947,199.15224,245.9968,50.184155,49.59488,81.33659,final
1991-02-11,1,51325,KE019,427.0,4.318501,18.768618,20.77049,47.75332,151.14285,206.9961,39.20506,48.850937,73.65364,final
